Name,Address,Category,Zip Code,Country,Source,Latitude,Longitude
Solaris Bus & Coach,"Obornicka 46, Owinska, 62-005, Poland","Industry, Corporate",62-005,Poland,https://hydrogeneurope.eu/members-locations/#,52.546458,16.976102
SolydEra,"Via ai Manfredi 22/24, Pergine Valsugana (TN, 38057, Italy","Industry, Corporate",38057,Italy,https://hydrogeneurope.eu/members-locations/#,,
Sonnedix España Management S.L.U.,"C/ Principe de Vergara, Madrid, 10812, Spain","Industry, Corporate",10812,Spain,https://hydrogeneurope.eu/members-locations/#,,
SPP DEVELOPMENT UKRAINE,"Klovsky Descent 7, Business Center «Carnegie Tower»,, floor 6, office.7, Kyiv, 1021, Ukraine","Non-Industry, Corporate",1021,Ukraine,https://hydrogeneurope.eu/members-locations/#,50.4706623,30.5134638
STAM SRL,"Via Pareto 8R A, Genova, 16129, Italy","Project, Member",16129,Italy,https://hydrogeneurope.eu/members-locations/#,44.398686,8.951423
Stara Zagora Municipality,"107 ""Tsar Simeon Veliki"" blvd, Stara Zagora, 6000, Bulgaria",EU Region,6000,Bulgaria,https://hydrogeneurope.eu/members-locations/#,,
Stargate Hydrogen Solutions OÜ,"Valukoja 10, Tallinn, 11415, Estonia","Industry, Corporate",11415,Estonia,https://hydrogeneurope.eu/members-locations/#,59.4200229,24.8059475
Stavanger Region European Office,"Postboks 130 Sentrum, Stavanger, 4001, Norway",EU Region,4001,Norway,https://hydrogeneurope.eu/members-locations/#,58.971229,5.7138253
STELLANTIS,"Taurus avenue 1, Hoofddorp, 2132 LS, Netherlands","Industry, Corporate",2132 LS,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.289971,4.695866
Stichting Projecten Binnenvaart,"Vasteland 78, Rotterdam, 3011BN, Netherlands","Project, Member",3011BN,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.9115557,4.4790886
STORAG ETZEL - Etzel Cavern Storage,"Beim Postweg 2, Friedeburg, 26446, Germany","Industry, Corporate",26446,Germany,https://hydrogeneurope.eu/members-locations/#,53.4546144,7.9041017
STORENGY,"Rue Raoul Nordling 12, Bois-Colombes, 92270, France","Industry, Corporate",92270,France,https://hydrogeneurope.eu/members-locations/#,48.905715,2.264213
Stowarzyszenie Hydrogen Poland,"Bagatela 10 / 11, Warsaw, 00-585, Poland","EU National, Association",00-585,Poland,https://hydrogeneurope.eu/members-locations/#,52.2137807,21.0232496
STRING,"Nørregade 7B, Københaven, 1165, Denmark","Other Non-, Profit",1165,Denmark,https://hydrogeneurope.eu/members-locations/#,55.678789,12.571545
Strohm,"Monnickendamkade 1, Ijmuiden, 1976 EC, Netherlands","Project, Member",1976 EC,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.4588799,4.5697646
Stäubli Electrical Connectors,"Stockbrunnenrain 8, Allschwil, 4123, Switzerland","Industry, Corporate",4123,Switzerland,https://hydrogeneurope.eu/members-locations/#,47.545747,7.553499
SUBRA A/S,"Bygmarken 4, Farum, 3520 LP, Denmark","Project, Member",3520 LP,Denmark,https://hydrogeneurope.eu/members-locations/#,55.818487,12.368292
SUMITOMO CORPORATION EUROPE,"Vintners Place, 68 UPPER THAMES STREET, London, EC4V 3BJ, United Kingdom","Non-Industry, Corporate",EC4V 3BJ,United Kingdom,https://hydrogeneurope.eu/members-locations/#,51.511054349999995,-0.09523376439494839
Sunfire,"Gasantaltstraße 2, Dresden, 1237, Germany","Industry, Corporate",1237,Germany,https://hydrogeneurope.eu/members-locations/#,51.0502003,13.7430815
Swagelok company,"Tromode, Isle Of Man, IM4 4RA, United Kingdom","Industry, Corporate",IM4 4RA,United Kingdom,https://hydrogeneurope.eu/members-locations/#,,
Świętokrzyska Grupa Przemysłowa INDUSTRIA S.A.,"Na Ługach 7, Kielce, 25-803, Poland","Industry, Corporate",25-803,Poland,https://hydrogeneurope.eu/members-locations/#,50.8498781,20.5636971
Syensqo,"Rue de la Fusée 98, Brussels, 1130, Belgium","Industry, Corporate",1130,Belgium,https://hydrogeneurope.eu/members-locations/#,50.881044,4.433094
SYMBASE SPÓŁKA AKCYJNA,"Firmowa 16, Robakowo, 62023, Poland","Industry, Corporate",62023,Poland,https://hydrogeneurope.eu/members-locations/#,52.3143667,17.0580515
SYMBIO FRANCE SAS,"5 RUE SIMONE VEIL, VENISSIEUX, 69200, France","Industry, Corporate",69200,France,https://hydrogeneurope.eu/members-locations/#,45.718372,4.879975
TAP Trans Adriatic Pipeline AG,"Lindenstrasse 2, Baar, 6340, Switzerland",Observer,6340,Switzerland,https://hydrogeneurope.eu/members-locations/#,47.1843382,8.5179936
TAURON INWESTYCJE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Pokoju 14, Będzin, 42-504, Poland","Industry, Corporate",42-504,Poland,https://hydrogeneurope.eu/members-locations/#,50.3484152,19.1368194
Technip Energies,"All De L Arche 6, Courbevoie, 92400, France","Industry, Corporate",92400,France,https://hydrogeneurope.eu/members-locations/#,48.895366,2.236681
Technische Universität Dresden,"Helmholtzstrasse 10, Dresden, 1069, Germany","Project, Member",1069,Germany,https://hydrogeneurope.eu/members-locations/#,51.029484,13.7236529
Technokrati LTD,"Ul. 20-ti April 13, Sofia, 1606, Bulgaria","Project, Member",1606,Bulgaria,https://hydrogeneurope.eu/members-locations/#,42.69266025,23.312790565721883
"Tecnicas Reunidas, S.A.","Avda. de Burgos 89, Edificio Adequa 6,, Madrid, 28050, Spain","Industry, Corporate",28050,Spain,https://hydrogeneurope.eu/members-locations/#,40.4937561,-3.6738885
TECO 2030,"Lysaker Torg 12, Lysaker, 1366, Norway","Industry, Corporate",1366,Norway,https://hydrogeneurope.eu/members-locations/#,59.911752,10.635617
Teijin Holdings Europe,"Would Trade Canter Tower B-9th floor, Strawinskylaan 925, Amsterdam, 1077XX, Netherlands","Industry, Corporate",1077XX,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.3405395,4.874589
TEKSIS Ileri Teknolojiler Kimya İmlalat ve Dis Ticaret Ltd. Sti.,"ODTU Teknokent Silikon Blok No:29 Cankaya, Ankara, 6800, Türkiye","Industry, Corporate",6800,Türkiye,https://hydrogeneurope.eu/members-locations/#,39.9001605,32.7738507
TeleUnicom SA,"Ploutarhou 21, Pallini, 15351, Greece","Industry, Corporate",15351,Greece,https://hydrogeneurope.eu/members-locations/#,40.6581745,22.9316097
Tenaris,"Piazza Caduti 6 Luglio 1944 1, Dalmine, 24044, Italy","Industry, Corporate",24044,Italy,https://hydrogeneurope.eu/members-locations/#,45.64639645,9.600501605719568
TENERRDIS,"19 Rue des Berges, Grenoble, 38000, France","Project, Member",38000,France,https://hydrogeneurope.eu/members-locations/#,45.2048481,5.703823663257899
Tercofin Barging SA,"Rue de Renory 501, Liège, 4031, Belgium","Project, Member",4031,Belgium,https://hydrogeneurope.eu/members-locations/#,50.605411,5.560181
Teréga,"""Avenue De Leurope 40"", PAU Cedex, 64010, France","Industry, Corporate",64010,France,https://hydrogeneurope.eu/members-locations/#,43.321368,-0.311114
TES - Tree Energy Solutions,"Da Vincilaan 9, Zaventem, 1930, Belgium","Industry, Corporate",1930,Belgium,https://hydrogeneurope.eu/members-locations/#,50.8893519,4.4580797
The Economic and Social Research Institute,"Whitaker Square, Sir John Rogerson Quay, Dublin, D02K138, Ireland","Project, Member",D02K138,Ireland,https://hydrogeneurope.eu/members-locations/#,53.3454758,-6.2334492
Theo Pouw BV,"Isotopenweg 29, Utrecht, 3542AS, Netherlands","Project, Member",3542AS,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.1124133,5.0717541
Thüga,"Nymphenburger Str. 39, München, 80335, Germany","Industry, Corporate",80335,Germany,https://hydrogeneurope.eu/members-locations/#,48.1483349,11.5515328
Thyssengas GmbH,"Emil-Moog-Platz 13, Dortmund, 44137, Germany","Industry, Corporate",44137,Germany,https://hydrogeneurope.eu/members-locations/#,51.5155285,7.4536999298432
Thyssenkrupp nucera,"Vosskuhle 38, Dortmund, 44141, Germany","Industry, Corporate",44141,Germany,https://hydrogeneurope.eu/members-locations/#,51.5043496,7.4970403
Thyssenkrupp Steel,"Kaiser-Wilhelm-Strasse 100, Duisburg, 47166, Germany","Industry, Corporate",47166,Germany,https://hydrogeneurope.eu/members-locations/#,51.491124850000006,6.743273887125344
Topsoe A/S,"Haldor Topsøes Allé 1, Kongens Lyngby, 2800, Denmark","Industry, Corporate",2800,Denmark,https://hydrogeneurope.eu/members-locations/#,55.801477,12.525856
Toray Industries,"Am Gfild 6, Neufahrn b. Freising, 85375, Germany","Industry, Corporate",85375,Germany,https://hydrogeneurope.eu/members-locations/#,48.3061028,11.6675219
Torrent Power Limited,"Samanvay, 600, Tapovan, Ambawadi, Ahmedabad, 380015, India","Global, Partner",380015,India,https://hydrogeneurope.eu/members-locations/#,23.0172205,72.47152424543137
TotalEnergies,"La Defense 6, Pl Jean Millier 2, Courbevoie, 92400, France","Industry, Corporate",92400,France,https://hydrogeneurope.eu/members-locations/#,48.892689,2.242977
Toyota Motor Europe,"Av Du Bourget/bourgetlaan 60, Brussels, 1140, Belgium","Industry, Corporate",1140,Belgium,https://hydrogeneurope.eu/members-locations/#,50.87753,4.435654
TRANSPORTS LTR-VIALON,"ZAIN RUE ANDRE TURCAT, ANDREZIEUX BOUTHEON, 42160, France","Project, Member",42160,France,https://hydrogeneurope.eu/members-locations/#,45.523772,4.305679
Trelleborg Sealing Solutions,"Schockenriedstr. 1, Stuttgart, 70565, Germany","Industry, Corporate",70565,Germany,https://hydrogeneurope.eu/members-locations/#,48.72702245,9.116696027238653
"TU Darmstadt, Technical University of Darmstadt, Functional Materials","Alarich-Weiss-Str. 16, Darmstadt, 64287, Germany","Project, Member",64287,Germany,https://hydrogeneurope.eu/members-locations/#,49.85900505,8.679195750245782
Turkish Wind Energy Association,"Mutlukent Mah. 2038. Sokak No.15, Ankara, 6800, Türkiye","Other Non-, Profit",6800,Türkiye,https://hydrogeneurope.eu/members-locations/#,36.855172,30.776261
Turkiye Petrol Rafinerileri Anonim Sirketi,"Gülbahar, Büyükdere Cd. No: 101/A, Istanbul, 34394, Türkiye","Industry, Corporate",34394,Türkiye,https://hydrogeneurope.eu/members-locations/#,,
Türkiye Şişe ve Cam Fabrikaları A.Ş,"İçmeler Mahallesi, D-100 Karayolu Caddesi, No:44/A, Istanbul, 34947, Türkiye","Project, Member",34947,Türkiye,https://hydrogeneurope.eu/members-locations/#,,
TÜV Nord Group,"Am Tuv 1, Hamburg, 30519, Germany","Project, Member",30519,Germany,https://hydrogeneurope.eu/members-locations/#,52.335613,9.7767569
TÜV SÜD,"Westendstr 199, Munich, 80686, Germany","Industry, Corporate",80686,Germany,https://hydrogeneurope.eu/members-locations/#,48.1328685,11.5210888
Tyczka Group,"Blumenstraße 5, Geretsried, 82538, Germany","Industry, Corporate",82538,Germany,https://hydrogeneurope.eu/members-locations/#,47.8837802,11.458987
Ufi Innovation Center,"Via Europa 26, Porto Mantovano, 46047, Italy","Industry, Corporate",46047,Italy,https://hydrogeneurope.eu/members-locations/#,45.196511,10.770237
Ukrainian Hydrogen Association,"Tupoluva Academy street, 12/1402, Kiev, 4128, Ukraine","EU National, Association",4128,Ukraine,https://hydrogeneurope.eu/members-locations/#,,
Ukrainian Hydrogen Council,"Lavrska st. 20, Kiev, 1015, Ukraine","EU National, Association",1015,Ukraine,https://hydrogeneurope.eu/members-locations/#,,
UMICORE,"Broekstraat 31, Brussels, 1000, Belgium","Industry, Corporate",1000,Belgium,https://hydrogeneurope.eu/members-locations/#,50.8509439,4.358333
Uniper,"Ruhrallee, Essen, 45136, Germany","Industry, Corporate",45136,Germany,https://hydrogeneurope.eu/members-locations/#,51.4370971,7.0430603
Universidad de Sevilla,"CALLE SAN FERNANDO 4, Seville, 41004, Spain","Project, Member",41004,Spain,https://hydrogeneurope.eu/members-locations/#,37.380662,-5.990837
Ústí Region,"Velká Hradební 3118/48, Ústí nad Labem, 400 01, Czech Republic",EU Region,400 01,Czech Republic,https://hydrogeneurope.eu/members-locations/#,50.6614333,14.0389674
Vallourec Tubes,"12 Rue de la Verrerie, Meudon, 91290, France","Industry, Corporate",91290,France,https://hydrogeneurope.eu/members-locations/#,48.591951,2.248901
Van Hool,"Bernard Van Hoolstraat 58, Lier, 2500, Belgium","Industry, Corporate",2500,Belgium,https://hydrogeneurope.eu/members-locations/#,51.098161,4.611913
Varo Energy,"Neuhofstrasse 22, Baar, 6340, Switzerland","Industry, Corporate",6340,Switzerland,https://hydrogeneurope.eu/members-locations/#,47.188443,8.513801
Vatgas Sverige,"Drottninggatan 21, Gothenburg, 411 14, Sweden","EU National, Association",411 14,Sweden,https://hydrogeneurope.eu/members-locations/#,57.7053677,11.9657062
VDE Renewables GmbH,"Merianstraße 28, Offenbach am Main, 63069, Germany","Industry, Corporate",63069,Germany,https://hydrogeneurope.eu/members-locations/#,50.0878006,8.74551
VDL,"De Vest 7 5555 Xl P. O. Box 645, Valkenswaard, 5550 AP, Netherlands","Industry, Corporate",5550 AP,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.3488766,5.4906748
Ventos-Compressors,"VIA ALBERT EINSTEIN 5, Perugia, 6135, Italy","Industry, Corporate",6135,Italy,https://hydrogeneurope.eu/members-locations/#,43.081843,12.441326
Verbund,"Europaplatz 2, Wien, 1150, Austria","Industry, Corporate",1150,Austria,https://hydrogeneurope.eu/members-locations/#,48.1969178,16.3379378
Verenigde Tankrederij BV,"Nijmegenstraat 1, Rotterdam, 3087CD, Netherlands","Project, Member",3087CD,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.8887593,4.4588021
VIAR VALVOLE S.R.L.,"Via Attilio Sandroni 38/A, Sumirago, 21040, Italy","Industry, Corporate",21040,Italy,https://hydrogeneurope.eu/members-locations/#,,
Viessmann,"Viessmannstrasse 1, Allendorf (Eder), 35108, Germany","Industry, Corporate",35108,Germany,https://hydrogeneurope.eu/members-locations/#,51.060097150000004,8.650422586078506
VINCI SA,"1973 Boulevard de la Défense, CS 10268, Nanterre, 92757, France","Industry, Corporate",92757,France,https://hydrogeneurope.eu/members-locations/#,48.8971044,2.2266324
Viridi RE,"Werner-von-Siemens-Allee 1, Neckarsulm, 74172, Germany","Industry, Corporate",74172,Germany,https://hydrogeneurope.eu/members-locations/#,49.1759849,9.230528981761132
Virya Energy,"Villalaan 96, Halle, 1500, Belgium","Industry, Corporate",1500,Belgium,https://hydrogeneurope.eu/members-locations/#,50.7301352,4.2484689
voestalpine,"Voestalpine-Strasse 1, Linz, 4020, Austria","Industry, Corporate",4020,Austria,https://hydrogeneurope.eu/members-locations/#,48.278139800000005,14.32145641643546
VOITH,"St. Poeltnerstr. 43, Heidenheim an der Brenz, 89522, Germany","Industry, Corporate",89522,Germany,https://hydrogeneurope.eu/members-locations/#,48.674092,10.156776
Volvo Group,"Chalmers Teknikparksven Hultingsgata 9D, Gothenburg, 412 88, Sweden","Industry, Corporate",412 88,Sweden,https://hydrogeneurope.eu/members-locations/#,,
VOPAK,"Westerlaan 16, Rotterdam, 3016Ck, Netherlands","Industry, Corporate",3016Ck,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.9057772,4.4741822
"VÚTS, a.s.","Svárovská 619, Liberec, 46001, Czech Republic","Project, Member",46001,Czech Republic,https://hydrogeneurope.eu/members-locations/#,50.7782541,15.0190485
W.L. Gore & Associates,"Hermann-Oberth-Str. 26, Putzbrunn, 85640, Germany","Industry, Corporate",85640,Germany,https://hydrogeneurope.eu/members-locations/#,48.0750168,11.7250273
Walter Tosto SPA,"Via Erasmo Piaggio 62, Chieti, 66100, Italy","Industry, Corporate",66100,Italy,https://hydrogeneurope.eu/members-locations/#,42.354692,14.134281
WasaGroup Oy,"Kvartsiktu 2 A 2, Vaasa, 65300, Finland","Industry, Corporate",65300,Finland,https://hydrogeneurope.eu/members-locations/#,,
WaterstofNet,"Slachthuisstraat 112 Bus 1, Turnhout, 2300, Belgium","EU National, Association",2300,Belgium,https://hydrogeneurope.eu/members-locations/#,51.301683,4.917243
Westport Fuel Systems Italia,"Via La Morra, 1, Cherasco, 12062, Italy","Industry, Corporate",12062,Italy,https://hydrogeneurope.eu/members-locations/#,44.646822,7.875177
Wielkopolska Region,"al. Niepodległości 34, Poznan, 61-714, Poland",EU Region,61-714,Poland,https://hydrogeneurope.eu/members-locations/#,52.41459615,16.925365892294465
Wiener Stadtwerke,"Thomas-Klestil-Platz 13, Wien, 1030, Austria","Industry, Corporate",1030,Austria,https://hydrogeneurope.eu/members-locations/#,48.192662850000005,16.413108585643204
WIGA,"Friedrich-Ebert-Strasse 160, Kassel, 34119, Germany","Industry, Corporate",34119,Germany,https://hydrogeneurope.eu/members-locations/#,51.3164305,9.4582965
Woikoski,"Virransalmentie 2023, Woikoski, 52020, Finland","Project, Member",52020,Finland,https://hydrogeneurope.eu/members-locations/#,61.253811,26.760501
Woodside Energy Ltd,"1st Floor, Sackville House, 143-149 Fenchurch Street, London, EC3M 6BN, United Kingdom","Global, Partner",EC3M 6BN,United Kingdom,https://hydrogeneurope.eu/members-locations/#,51.5116972,-0.0826957
Worley España SLU,"Paseo de la Castellana 182-184, Madrid, 28046, Spain","Industry, Corporate",28046,Spain,https://hydrogeneurope.eu/members-locations/#,40.466974,-3.689808
Worthington Cylinders,"Beim Flaschenwerk 1, Kienberg bei Gaming, 3291, Austria","Industry, Corporate",3291,Austria,https://hydrogeneurope.eu/members-locations/#,47.940293,15.122541
X-ELIO,"Calle del Poeta Joan Maragall, 1, Madrid, 28020, Spain","Industry, Corporate",28020,Spain,https://hydrogeneurope.eu/members-locations/#,40.4531247,-3.6929749
Yanmar Europe,"Brugplein 11, Almere, 1332BS, Netherlands","Project, Member",1332BS,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.407039,5.2519011
YARA,"Drammensveien 131, Oslo, 277, Norway","Industry, Corporate",277,Norway,https://hydrogeneurope.eu/members-locations/#,59.922107,10.687574
Yeşil Hidrojen Üreticileri Derneği - Green Hydrogen Producers Association,"Maslak Mah. Sogut Sok. No:20 Agaglu Maslak 1453 T4-B, Blok No:71 Sariyer, Istanbul, 34485, Türkiye","EU National, Association",34485,Türkiye,https://hydrogeneurope.eu/members-locations/#,41.109743,29.020997
Yokogawa Europe B.V.,"Euroweg 2, Amersfoort, 3825 HD, Netherlands","Industry, Corporate",3825 HD,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.1947663,5.407416
ZAMENHOF EXPLOITATION SAS T/A Group Jacky Perrenot,"335 Avenue Raymond Pavon, ""Saint Donat sur lHerbasse, 26260"", France","Project, Member","26260""",France,https://hydrogeneurope.eu/members-locations/#,45.121389,4.993977
ZeroAvia,"Hangar C2 Cotswold Airport Kemble, Cirencester, GL7 6BA, United Kingdom","Industry, Corporate",GL7 6BA,United Kingdom,https://hydrogeneurope.eu/members-locations/#,,
ZF Friedrichshafen AG,"Löwentaler Str 20, Friedrichshafen, 88046, Germany","Project, Member",88046,Germany,https://hydrogeneurope.eu/members-locations/#,47.6557452,9.48443715443238
ZSIS/SIPLIN,"Karlovska Cesta 3, Ljubljana, 1000, Slovenia","Other Non-, Profit",1000,Slovenia,https://hydrogeneurope.eu/members-locations/#,46.045178,14.510275
Ørsted,"Kraftværksvej 53, Fredericia, 7000, Denmark","Industry, Corporate",7000,Denmark,https://hydrogeneurope.eu/members-locations/#,55.5657,9.759303
Österbottens förbund – Pohjanmaan liitto (Regional Council of Ostrobothnia),"Hietasaarenkatu 6 B, Vaasa, 65101, Finland",EU Region,65101,Finland,https://hydrogeneurope.eu/members-locations/#,63.096253,21.605903
